,created_at,favorite_count,id_str,is_retweet,retweet_count,source,text
3078,Tue Jul 24 13:39:49 +0000 2018,49254,1021751811601059840,False,12037,Twitter for iPhone,"Today is the day to vote for Brian Kemp. Will be great for Georgia, full Endorsement! https://t.co/yPND2bJ219"
3079,Tue Jul 24 11:29:50 +0000 2018,94195,1021719098265362432,False,21582,Twitter for iPhone,"Tariffs are the greatest! Either a country which has treated the United States unfairly on Trade negotiates a fair deal, or it gets hit with Tariffs. It’s as simple as that - and everybody’s talking! Remember, we are the “piggy bank” that’s being robbed. All will be Great!"
3080,Tue Jul 24 11:09:12 +0000 2018,100190,1021713905020817413,False,21414,Twitter for iPhone,"Countries that have treated us unfairly on trade for years are all coming to Washington to negotiate. This should have taken place many years ago but,
as the saying goes, better late than never!"
3081,Tue Jul 24 11:01:27 +0000 2018,0,1021711954589696001,True,13090,Twitter for iPhone,RT @DanScavino: “Coast Guard seizes $729M worth of cocaine from boats moving drugs from Central America to the US” https://t.co/R7fFD5BJTb
3082,Tue Jul 24 11:01:13 +0000 2018,0,1021711895890460672,True,10425,Twitter for iPhone,"RT @DanScavino: “Lockheed Martin will add 400 workers to boost production of the F-35 fighter jet, the most expensive in U.S. history, afte…"
3083,Tue Jul 24 02:07:39 +0000 2018,72214,1021577620796964870,False,18251,Twitter for iPhone,#MadeInAmerica Showcase! https://t.co/rT0WIE99yP
3084,Tue Jul 24 01:44:06 +0000 2018,61053,1021571692781625344,False,16049,Twitter for iPhone,"Lou Barletta was one of my first supporters. He is tough on Crime and Borders. Will be a great Senator from Pennsylvania. His opponent is WEAK on Crime, ICE and Borders. We need Lou! https://t.co/dcMSi4CPfb"
3085,Tue Jul 24 01:35:37 +0000 2018,54527,1021569559537610752,False,10996,Twitter for iPhone,Robert will do a great job for our Vets. We also recently won Choice! https://t.co/hE0GDuCBET
3086,Mon Jul 23 13:35:20 +0000 2018,82618,1021388295618682881,False,18549,Twitter for iPhone,....In my opinion the Washington Post is nothing more than an expensive (the paper loses a fortune) lobbyist for Amazon. Is it used as protection against antitrust claims which many feel should be brought?
3087,Mon Jul 23 13:21:15 +0000 2018,85390,1021384752136409088,False,20498,Twitter for iPhone,"The Amazon Washington Post has gone crazy against me ever since they lost the Internet Tax Case in the U.S. Supreme Court two months ago. Next up is the U.S. Post Office which they use, at a fraction of real cost, as their “delivery boy” for a BIG percentage of their packages...."
3088,Mon Jul 23 13:06:18 +0000 2018,126860,1021380986452545537,False,30489,Twitter for iPhone,"A Rocket has not been launched by North Korea in 9 months. Likewise, no Nuclear Tests. Japan is happy, all of Asia is happy. But the Fake News is saying, without ever asking me (always anonymous sources), that I am angry because it is not going fast enough. Wrong, very happy!"
3089,Mon Jul 23 12:25:02 +0000 2018,104142,1021370601863294977,False,24541,Twitter for iPhone,"When you hear the Fake News talking negatively about my meeting with President Putin, and all that I gave up, remember, I gave up NOTHING, we merely talked about future benefits for both countries. Also, we got along very well, which is a good thing, except for the Corrupt Media!"
3090,Mon Jul 23 11:09:39 +0000 2018,75433,1021351630648815616,False,19773,Twitter for iPhone,".....”Carter Page wasn’t a spy, wasn’t an agent of the Russians - he would have cooperated with the FBI. It was a fraud and a hoax designed to target Trump.” Tom Fitton @JudicialWatch A disgrace to America. They should drop the discredited Mueller Witch Hunt now!"
3091,Mon Jul 23 11:01:15 +0000 2018,80632,1021349516878974977,False,22058,Twitter for iPhone,"....and the DOJ, FBI and Obama Gang need to be held to account. Source #1 was the major source. Avoided talking about it being the Clinton campaign behind it. Misled the Court to provide a pretext to SPY on the Trump Team. Not about Carter Page..was all about getting Trump....."
3092,Mon Jul 23 10:52:10 +0000 2018,94003,1021347230022807552,False,25063,Twitter for iPhone,“It was classified to cover up misconduct by the FBI and the Justice Department in misleading the Court by using this Dossier in a dishonest way to gain a warrant to target the Trump Team. This is a Clinton Campaign document. It was a fraud and a hoax designed to target Trump....
3093,Mon Jul 23 10:30:11 +0000 2018,106276,1021341698734030848,False,28700,Twitter for iPhone,"So we now find out that it was indeed the unverified and Fake Dirty Dossier, that was paid for by Crooked Hillary Clinton and the DNC, that was knowingly &amp; Falsely submitted to FISA and which was responsible for starting the totally conflicted and discredited Mueller Witch Hunt!"
3094,Mon Jul 23 10:13:52 +0000 2018,43616,1021337592904732672,False,7435,Twitter for iPhone,Tom Fitton on @foxandfriends at 6:15 A.M. NOW! Judicial Watch.
3095,Mon Jul 23 03:24:19 +0000 2018,332225,1021234525626609666,False,107757,Twitter for iPhone,"To Iranian President Rouhani: NEVER, EVER THREATEN THE UNITED STATES AGAIN OR YOU WILL SUFFER CONSEQUENCES THE LIKES OF WHICH FEW THROUGHOUT HISTORY HAVE EVER SUFFERED BEFORE. WE ARE NO LONGER A COUNTRY THAT WILL STAND FOR YOUR DEMENTED WORDS OF VIOLENCE &amp; DEATH. BE CAUTIOUS!"
3096,Sun Jul 22 22:23:52 +0000 2018,156311,1021158915206152193,False,41545,Twitter for iPhone,"So President Obama knew about Russia before the Election. Why didn’t he do something about it? Why didn’t he tell our campaign? Because it is all a big hoax, that’s why, and he thought Crooked Hillary was going to win!!!"
3097,Sun Jul 22 20:58:44 +0000 2018,54407,1021137490252640258,False,8874,Twitter for iPhone,Happy Birthday @SenatorDole! https://t.co/MiVoB7qC6A
3098,Sun Jul 22 13:15:18 +0000 2018,107819,1021020863733420032,False,22520,Twitter for iPhone,I had a GREAT meeting with Putin and the Fake News used every bit of their energy to try and disparage it. So bad for our country!
3099,Sun Jul 22 12:56:15 +0000 2018,76806,1021016070134648833,False,21089,Twitter for iPhone,".@PeteHegseth on @FoxNews  “Source #1 was the (Fake) Dossier. Yes, the Dirty Dossier, paid for by Democrats as a hit piece against Trump, and looking for information that could discredit Candidate #1 Trump. Carter Page was just the foot to surveil the Trump campaign...” ILLEGAL!"
3100,Sun Jul 22 12:22:49 +0000 2018,120280,1021007656511852544,False,34649,Twitter for iPhone,"Andrew McCarthy - “I said this could never happen. This is so bad that they should be looking at the judges who signed off on this stuff, not just the people who gave it. It is so bad it screams out at you.”  On the whole FISA scam which led to the rigged Mueller Witch Hunt!"
3101,Sun Jul 22 10:49:25 +0000 2018,120227,1020984152357777408,False,33001,Twitter for iPhone,Looking more &amp; more like the Trump Campaign for President was illegally being spied upon (surveillance) for the political gain of Crooked Hillary Clinton and the DNC. Ask her how that worked out - she did better with Crazy Bernie. Republicans must get tough now. An illegal Scam!
3102,Sun Jul 22 10:28:40 +0000 2018,90752,1020978929736265729,False,26923,Twitter for iPhone,"Congratulations to @JudicialWatch and @TomFitton on being successful in getting the Carter Page FISA documents. As usual they are ridiculously heavily redacted but confirm with little doubt that the Department of “Justice” and FBI misled the courts. Witch Hunt Rigged, a Scam!"
3103,Sun Jul 22 00:21:01 +0000 2018,32432,1020826008352587778,False,7779,Twitter for iPhone,Watching Los Angeles possible hostage situation very closely. Active barricaded suspect. L.A.P.D. working with Federal Law Enforcement.
3104,Sat Jul 21 23:23:34 +0000 2018,97108,1020811550771294211,False,25924,Twitter for iPhone,"Troy Balderson of Ohio is running for Congress against a Nancy Pelosi Liberal who is WEAK on Crime &amp; Borders. Troy is the total opposite, and loves our Military, Vets &amp; 2nd Amendment. EARLY VOTING just started with Election Day on August 7th. Troy has my Full &amp; Total Endorsement!"
3105,Sat Jul 21 23:10:57 +0000 2018,66429,1020808378594054144,False,16345,Twitter for iPhone,"Brian Kemp, who is running for Governor of Georgia and has my full endorsement, is campaigning tonight with VP @mike_pence. Brian is very strong on Crime and Borders, LOVES our Military, Vets and the 2nd Amendment. He will be a GREAT Governor!"
3106,Sat Jul 21 23:00:42 +0000 2018,5717,1020805795880013825,False,1647,Twitter for iPhone,"Brian Kemp, who is running for Governor of Georgia and has my full endorsement, is campaigning tonight with @MikePenceVP. Brian is very strong on Crime and Borders, LOVES our Military, Vets and the 2nd Amendment. He will be a GREAT Governor!"
3107,Sat Jul 21 22:50:38 +0000 2018,101514,1020803264617615360,False,28590,Twitter for iPhone,"No Collusion, No Obstruction - but that doesn’t matter because the 13 Angry Democrats, who are only after Republicans and totally protecting Democrats, want this Witch Hunt to drag out to the November Election. Republicans better get smart fast and expose what they are doing!"
3108,Sat Jul 21 22:40:06 +0000 2018,91436,1020800615226793986,False,23415,Twitter for iPhone,"The Rigged Witch Hunt, headed by the 13 Angry Democrats (and now 4 more have been added, one who worked directly for Obama W.H.), seems intent on damaging the Republican Party’s chances in the November Election. This Democrat excuse for losing the ‘16 Election never ends!"
3109,Sat Jul 21 12:10:58 +0000 2018,179931,1020642287725043712,False,40787,Twitter for iPhone,Inconceivable that the government would break into a lawyer’s office (early in the morning) - almost unheard of. Even more inconceivable that a lawyer would tape a client - totally unheard of &amp; perhaps illegal. The good news is that your favorite President did nothing wrong!
3110,Fri Jul 20 22:17:21 +0000 2018,127161,1020432499082702849,False,30295,Twitter for iPhone,"The NFL National Anthem Debate is alive and well again - can’t believe it! Isn’t it in contract that players must stand at attention, hand on heart? The $40,000,000 Commissioner must now make a stand. First time kneeling, out for game. Second time kneeling, out for season/no pay!"
3111,Fri Jul 20 21:51:11 +0000 2018,0,1020425915279519745,True,11381,Twitter for iPhone,RT @IvankaTrump: .@WhiteHouse National Council for the American Worker together w/ the private sector is working to equip students + worker…
3112,Fri Jul 20 21:50:30 +0000 2018,153003,1020425741664751616,False,37244,Twitter for iPhone,"I got severely criticized by the Fake News Media for being too nice to President Putin. In the Old Days they would call it Diplomacy. If I was loud &amp; vicious, I would have been criticized for being too tough. Remember when they said I was too tough with Chairman Kim? Hypocrites!"
3113,Fri Jul 20 14:39:21 +0000 2018,0,1020317241005477888,True,24754,Twitter for iPhone,"RT @realDonaldTrump: I told you so! The European Union just slapped a Five Billion Dollar fine on one of our great companies, Google. They…"
3114,Fri Jul 20 14:39:02 +0000 2018,0,1020317159828992000,True,23777,Twitter for iPhone,"RT @realDonaldTrump: The Summit with Russia was a great success, except with the real enemy of the people, the Fake News Media. I look forw…"
3115,Fri Jul 20 14:35:59 +0000 2018,0,1020316392548196354,True,42353,Twitter for iPhone,RT @realDonaldTrump: Will the Dems and Fake News ever learn? This is classic! https://t.co/kSX3ROI4QG
3116,Fri Jul 20 14:35:49 +0000 2018,56868,1020316352140185600,False,12881,Twitter for iPhone,So important. Should have been done years ago! https://t.co/TFIqsaZWBt
3117,Fri Jul 20 14:34:44 +0000 2018,0,1020316081150472198,True,8143,Twitter for iPhone,RT @Scavino45: “More Winning: American Jobless Claims Drop to Lowest Level Since 1969” https://t.co/eBGUs7GlSU
3118,Fri Jul 20 14:34:11 +0000 2018,0,1020315940137914370,True,6594,Twitter for iPhone,"RT @Scavino45: “Former Harvard law students praise Kavanaugh in letter”
https://t.co/1ihzCwPToF"
3119,Fri Jul 20 14:33:57 +0000 2018,0,1020315883451965440,True,6007,Twitter for iPhone,RT @Scavino45: “Senate GOP breaks record on confirming Trump picks for key court” https://t.co/CB5Zsl5iSG
